EV; HR; LT; LG; NV; VL; NL; DG; SV; DT
105;20200213225528;-19.875068;-43.909287;10011;0;2359;0;0;7999
105;20200213225526;-19.926659;-43.898160;20185;0;2359;0;1;30186
105;20200213225523;-19.876650;-43.907266;20717;0;734;0;0;9586
105;20200213225526;-19.919610;-43.996590;30911;0;100;0;0;6220
105;20200213225522;-19.945344;-43.988904;30665;0;66;0;0;19196
105;20200213225521;-19.869612;-44.014691;10571;0;307;0;0;0
105;20200213225518;-19.962209;-43.989742;30543;0;6559;0;0;18655
105;20200213225525;-19.973589;-44.019749;30569;0;924;0;1;13803
105;20200213225523;-19.851677;-43.927226;20879;0;853;0;0;2007
105;20200213225517;-19.962243;-43.989472;30407;0;5628;352;0;1285
105;20200213225526;-19.952576;-43.970186;31019;0;43;0
105;20200213225528;-19.869318;-44.014485;40530;0;5569;0;0;9991
105;20200213225528;-19.963902;-43.963380;30859;0;643;0;0;16559
105;20200213225527;-19.864149;-43.894130;20692;0;5477;0;0;4548
105;20200213225525;-19.837974;-43.936640;10496;0;597;0;0;7584
105;20200213225526;-19.884811;-43.980364;40820;0;5979;0
105;20200213225525;-19.944843;-43.923935;30697;0;109;0;1;12290
105;20200213225526;-19.906256;-44.017118;40110;0;364;0;0;1117
105;20200213225525;-19.920065;-43.995728;40724;0;737;0;2;19745
105;20200213225526;-19.973531;-44.019809;30643;1;987;30;1;29822
105;20200213225528;-19.963763;-43.964040;30377;0;3637;0;1;0
105;20200213225530;-19.917626;-43.995252;40205;0;4399;0;0;3205
105;20200213225529;-19.973425;-44.019905;30148;0;1057;0;1;19421
105;20200213225521;-19.852330;-43.927715;20794;0;68;0;0;4228
105;20200213225527;-19.906166;-44.017105;40446;0;364;0;0;1251
105;20200213225525;-19.797496;-44.011722;40453;0;6037;0;0;13107
105;20200213225528;-19.864168;-43.894182;20545;0;5477;0;0;6004
105;20200213225517;-19.904527;-43.979731;40681;0;3409;0;1;12136
105;20200213225530;-19.918864;-43.888646;20534;0;6940;0;0;11599
105;20200213225530;-19.909175;-43.950397;10557;0;6740;0;1;22509
105;20200213225526;-19.875391;-43.908635;20614;0;7140;0;0;13181
105;20200213225528;-19.963880;-43.964169;40742;0;649;0;0;4956
105;20200213225526;-20.020473;-44.029288;40370;0;926;0;0;6690
105;20200213225529;-19.870410;-44.009652;40836;0;307;0;0;1092
105;20200213225435;-19.876528;-43.906490;20837;0;2354;0;0;24542
105;20200213225522;-19.885842;-43.980120;40833;0;3399;0
105;20200213225531;-19.801019;-43.978548;10957;0;3896;0
105;20200213225531;-19.885667;-43.980345;40815;0;723;0
105;20200213225531;-19.873999;-43.909917;20368;0;1563;0;0;6484
105;20200213225526;-19.918885;-43.888761;20851;0;3382;0;0;6106
105;20200213225532;-19.946725;-43.953482;20729;17;620;29;2;0
105;20200213225258;-19.872040;-44.015374;10736;0;368;0;1;27434
105;20200213225531;-20.019859;-44.028873;30734;0;2186;0;0;9721
105;20200213225530;-19.919846;-43.995666;11139;0;7419;0;0;12045
105;20200213225529;-19.863111;-43.921119;20906;0;579;0;0;3947
105;20200213225532;-19.919601;-43.995754;31037;0;2374;0;0;5393
105;20200213225529;-19.795708;-44.011229;10823;0;502;0;0;5224
105;20200213225529;-19.884912;-43.980242;40487;0;595;0
105;20200213225530;-19.863509;-43.921262;20305;0;2496;0;0;3641
105;20200213225533;-19.883561;-43.979115;40652;0;8;0;0;16997
105;20200213225523;-19.870887;-44.010793;40464;0;288;179;0;423
105;20200213225531;-19.874596;-43.909076;10022;0;610;0;0;8950
105;20200213225531;-19.863746;-43.893706;40345;0;660;0;0;8376
105;20200213225533;-19.797265;-44.013605;10808;0;6144;0;0;5450
105;20200213225527;-19.885974;-43.980300;40492;0;307;0
105;20200213225525;-19.816139;-44.010522;10003;19;6808;251;1;8240
105;20200213225528;-19.862711;-43.920905;20605;0;574;0;0;3905
105;20200213225534;-19.862225;-43.896721;20684;0;409;0;1;27599
105;20200213225530;-19.909165;-43.894623;20176;0;629;0;0;1436
105;20200213225531;-19.831058;-44.014112;11050;0;362;164;0;6000
105;20200213225531;-19.952407;-43.970114;30845;0;899;0;0;12132
105;20200213225534;-19.796862;-44.011413;10995;0;490;0;0;5412
105;20200213225529;-19.945045;-43.988927;30989;0;3357;0;0;20543
105;20200213225533;-19.988179;-44.035018;31035;0;243;0;0;5256
105;20200213225533;-19.838109;-43.936602;11002;0;599;0;0;6449
105;20200213225334;-19.994450;-44.023651;30762;0;207;0;1;31480
105;20200213225537;-19.876265;-43.907146;20770;0;718;0;0;8128
105;20200213225535;-19.973065;-43.947559;11106;0;5545;0
105;20200213225534;-19.992738;-44.040054;30936;0;207;258;0;2962
105;20200213225533;-20.020453;-44.028799;40041;0;234;0;0;4503
105;20200213225532;-19.795730;-44.011416;10839;0;6144;0;0;5380
105;20200213225529;-19.852359;-43.927714;20881;0;72;0;0;1894
105;20200213225522;-19.884881;-43.979576;10728;0;6538;0;0;6905
105;20200213225532;-19.988214;-44.034728;30689;0;243;177;0;5340
105;20200213225535;-19.800996;-43.978417;10691;0;552;0
105;20200213225535;-19.919674;-43.995506;40770;0;100;0;0;6183
105;20200213225536;-19.810064;-43.970324;10638;0;516;0;1;9427
105;20200213225532;-19.852135;-43.927731;20522;0;4514;242;0;5376
105;20200213225535;-19.917537;-43.995985;40807;0;93;0;0;0
105;20200213225534;-19.909032;-43.894605;20518;0;5284;0;0;10012
105;20200213225535;-19.797306;-44.012054;30473;0;6037;0;0;11606
105;20200213225533;-19.919739;-43.995689;20899;0;2374;0;0;6110
105;20200213225522;-19.884807;-43.980315;40821;0;345;0
105;20200213225533;-19.838009;-43.936619;11004;0;749;0;0;4321
105;20200213225536;-19.852047;-43.927898;20563;2;4661;357;0;4970
105;20200213225527;-19.885932;-43.980252;40814;0;710;0
105;20200213225531;-19.838128;-43.936480;10934;0;5616;0
105;20200213225533;-19.851769;-43.927106;20871;0;68;0;0;3826
105;20200213225538;-19.863600;-43.928161;30339;9;5477;284;1;23347
105;20200213225535;-19.904590;-43.922119;10566;0;651;0;2;8880
105;20200213225536;-19.876558;-43.906186;20768;0;821;0;0;5942
105;20200213225533;-19.939621;-43.913989;40296;1;1312;153;1;2817
105;20200213225535;-19.838953;-43.936813;10608;12;303;312
105;20200213225533;-19.830613;-44.013825;10917;0;293;0;1;2
105;20200213225532;-19.806821;-43.979592;11131;0;5577;0;0;1609
105;20200213225536;-19.863858;-43.893712;40349;0;409;0;0;567
105;20200213225533;-19.829946;-44.013649;10948;0;297;0;0;2459
105;20200213225538;-19.842509;-43.966398;20500;0;7044;0;1;14996
105;20200213225537;-19.963810;-43.964092;30488;0;5713;0;0;10710
105;20200213225536;-19.964086;-43.963268;30578;0;952;0;0;1875
105;20200213225536;-19.922591;-44.002101;40764;0;5317;0
105;20200213225537;-19.842107;-43.968395;10002;0;6808;0;1;18431
105;20200213225534;-19.869317;-44.014888;40532;0;6578;0;0;8887
105;20200213225533;-19.945294;-43.988567;30236;0;5630;0;0;4553
105;20200213225534;-19.944781;-43.988877;30385;0;2557;0;0;5737
105;20200213225534;-19.943957;-43.989375;30641;0;4023;0;0;9986
105;20200213225536;-19.796915;-44.011742;20450;0;5577;0;0;5669
105;20200213225537;-19.797456;-44.011782;40439;0;5978;0;0;2890
105;20200213225536;-19.869865;-44.014540;30505;0;674;0;0;9032
105;20200213225533;-19.868437;-44.014640;40476;0;357;0;1;32094
105;20200213225535;-19.822100;-43.947986;10745;0;3740;0;1;27975
105;20200213225536;-19.913588;-43.890233;40605;15;1077;74;1;0
105;20200213225533;-19.962915;-43.987826;30828;0;238;0;0;5573
105;20200213225534;-19.885385;-43.980168;40544;0;5569;0;0;6664
105;20200213225537;-19.885873;-43.980221;40415;0;594;0
105;20200213225534;-19.863840;-43.920968;20700;0;624;0;0;5600
105;20200213225536;-19.992838;-44.039785;30558;0;4018;0;0;3546
105;20200213225535;-19.906306;-44.016918;40029;0;366;0;1;28411
105;20200213225526;-19.795873;-44.011503;10991;0;299;0;0;4181
105;20200213225538;-19.830967;-44.014226;11022;0;362;0;0;6101
105;20200213225531;-19.838189;-43.936465;10787;0;952;0;0;3164
105;20200213225306;-19.960284;-43.969987;20293;0;655;0;1;18684
105;20200213225540;-19.901936;-43.963915;10348;0;877;0
105;20200213225533;-19.952256;-43.970192;30832;5;899;310;0;12047
105;20200213225537;-20.020922;-44.028696;30872;0;930;0;0;7601
105;20200213225542;-19.923316;-43.938405;20561;0;622;0;2;4538
105;20200213225535;-19.800965;-43.978681;10686;0;5605;0
105;20200213225523;-19.961852;-43.989323;30889;0;5628;0;0;1222
105;20200213225538;-19.874935;-43.908261;10538;0;565;0;0;3379
105;20200213225539;-19.944399;-43.989549;30786;0;107;0;0;2628
105;20200213225539;-19.919202;-43.888931;20423;0;3636;0
105;20200213225539;-19.953511;-43.969872;30308;0;348;0;0;6090
105;20200213225535;-19.964557;-43.963664;30490;0;100;170;0;7819
105;20200213225532;-19.885873;-43.980165;40617;0;4054;0
105;20200213225538;-19.796851;-44.011842;40328;0;5583;0;0;4914
105;20200213225542;-19.963834;-43.964111;40322;0;88;0;0;7674
105;20200213225537;-19.909159;-43.895232;20481;0;629;0;0;1095
105;20200213225538;-19.862818;-43.921057;20820;0;579;0;0;3951
105;20200213225535;-19.873820;-43.909129;20619;0;5284;0;0;5800
105;20200213225538;-19.863096;-43.920971;20796;0;579;0;0;3958
105;20200213225512;-19.875375;-43.908690;20608;0;5547;0;0;5900
105;20200213225540;-19.830395;-44.014089;11016;0;293;0;0;0
105;20200213225538;-19.807014;-43.979872;10857;0;5782;0
105;20200213225540;-19.884862;-43.980209;40695;0;870;0
105;20200213225537;-19.868463;-44.014508;40472;0;357;0;0;619
105;20200213225535;-20.003178;-44.025400;30719;0;238;161;0;2080
105;20200213225542;-19.864447;-43.927653;10655;0;807;144;1;9052
105;20200213225538;-19.894334;-43.959049;11054;0;337;87;0;1010
105;20200213225539;-19.992741;-44.040115;30818;0;905;0;0;3622
105;20200213225539;-19.868448;-44.014453;40607;0;357;0;0;619
105;20200213225542;-19.830231;-44.014110;11053;0;5563;0;0;2427
105;20200213225543;-19.919337;-43.888745;20630;0;695;0
105;20200213225540;-19.953581;-43.969741;30299;0;348;0;0;9401
105;20200213225537;-19.863564;-43.920867;20319;0;5538;0;0;2172
105;20200213225542;-19.795789;-44.011286;10757;0;6018;0;0;5326
105;20200213225544;-19.797463;-44.011834;10581;0;1921;0;0;8303
105;20200213225542;-20.020458;-44.028934;30819;0;1057;0;0;6647
105;20200213225539;-19.913812;-43.943625;10727;0;1058;0;1;14774
105;20200213225542;-19.952654;-43.970149;30998;0;90;0
105;20200213225543;-19.955948;-43.998887;30658;0;107;0;1;16
105;20200213225537;-19.885891;-43.979301;10508;0;305;0;0;3711
105;20200213225540;-19.906106;-44.017140;40213;0;364;0;0;1165
105;20200213225541;-19.852495;-43.927795;20520;0;5564;0;0;8578
105;20200213225543;-19.829214;-44.012995;10708;0;5564;0;0;8019
105;20200213225538;-19.964017;-43.964213;30851;0;599;0;0;3895
105;20200213225543;-19.875367;-43.908656;20620;0;5700;0;0;15989
105;20200213225540;-19.838560;-43.936736;30587;0;3740;0
105;20200213225539;-19.952731;-43.970135;30296;0;348;0;0;6127
105;20200213225541;-19.988185;-44.034581;30776;0;243;0;0;5264
105;20200213225542;-19.864264;-43.928104;20311;0;3687;0;1;8543
105;20200213225544;-19.874635;-43.908781;20842;0;4614;0
105;20200213225538;-19.863325;-43.935355;30630;0;4661;0;0;5787
105;20200213225540;-19.964262;-43.963885;40628;0;329;0;0;10058
105;20200213225543;-19.994922;-44.023948;30074;19;253;40;1;0
105;20200213225546;-19.909178;-43.895127;20180;0;629;0;0;1391
105;20200213225538;-19.945144;-43.989108;30319;0;66;0;0;2682
105;20200213225542;-19.920023;-43.995619;40641;0;2374;0;0;6190
105;20200213225259;-19.876418;-43.906313;20719;0;612;0;0;8191
105;20200213225537;-19.886042;-43.980157;40818;0;3399;0
105;20200213225537;-19.851688;-43.927274;20922;0;68;0;1;21337
105;20200213225540;-19.874040;-43.909872;20469;0;5541;0;1;16991
105;20200213225542;-19.906197;-44.016972;40026;0;364;0;0;1471
105;20200213225544;-19.837873;-43.936564;10163;0;597;0
105;20200213225543;-19.942184;-43.926811;30927;0;7079;257;1;15532
105;20200213225540;-19.885490;-43.980244;40552;0;6579;0;0;6768
105;20200213225539;-19.868559;-44.014451;40475;0;671;0;0;6536
105;20200213225545;-19.919194;-43.888959;20658;0;614;0
105;20200213225536;-19.919612;-43.995719;30869;0;739;0;0;13
105;20200213225545;-19.963688;-43.964014;30582;0;3637;0;1;0
105;20200213225548;-19.929905;-43.973628;30458;52;206;288;1;21636
105;20200213225539;-19.864517;-43.894597;20601;0;952;0;0;6248
105;20200213225446;-19.831803;-43.920572;20672;27;844;112;1;9241
105;20200213225548;-19.943517;-43.948420;30745;23;43;0;1;3118
105;20200213225543;-19.830272;-44.013370;10724;0;1058;0;0;7552
105;20200213225544;-20.020985;-44.028665;31047;0;7419;112
105;20200213225538;-19.876632;-43.906217;20014;0;686;0;0;9356
105;20200213225546;-19.806742;-43.979793;11130;0;5781;0
105;20200213225542;-19.885687;-43.979285;10899;0;394;0;0;3861
105;20200213225547;-19.830220;-44.012780;10153;0;6805;0;0;1476
105;20200213225543;-19.894079;-43.958436;11056;0;337;0;0;1456
105;20200213225546;-19.893965;-43.958312;10474;0;334;0;0;13251
105;20200213225547;-19.988052;-44.034727;30572;0;2695;0;0;3144
105;20200213225543;-19.917844;-43.994995;40810;0;4399;0;0;3459
105;20200213225545;-19.876500;-43.906158;20839;0;821;0;0;6631
105;20200213225522;-19.874206;-43.909213;20073;0;698;0;0;10250
105;20200213225546;-19.863755;-43.893681;40355;0;648;0;0;12587
105;20200213225544;-19.919851;-43.996624;40771;0;7119;161;0;8073
105;20200213225542;-19.876455;-43.905904;11158;0;718;0;0;7757
105;20200213225544;-19.870441;-44.009964;40504;0;6578;0;0;8406
105;20200213225543;-19.863653;-43.920905;20675;0;579;0;0;14514
105;20200213225543;-19.944110;-43.989209;30797;0;66;0;0;2602
105;20200213225545;-19.868293;-44.014442;40658;0;357;0;1;32108
105;20200213225543;-19.944975;-43.989282;30636;0;4023;0;0;9846
105;20200213225548;-19.796500;-44.011001;40520;0;502;0;0;5216
105;20200213225544;-19.863664;-43.959055;10620;0;826;0;1;23877
105;20200213225315;-19.919843;-43.996886;10966;0;5317;0;0;1016
105;20200213225544;-19.885645;-43.979266;10862;0;348;0;0;7307
105;20200213225544;-19.945401;-43.988814;30435;0;1421;0;0;9330
105;20200213225546;-19.919295;-43.888708;20850;0;3382;0
105;20200213225547;-19.795895;-44.011376;10758;0;502;0;0;5286
105;20200213225542;-19.901720;-43.963892;10531;0;710;0
105;20200213225547;-19.963724;-43.963500;30376;0;565;0;0;4249
105;20200213225541;-19.945050;-43.988953;31042;0;971;0;0;9517
105;20200213225544;-19.908988;-43.895170;20790;0;7438;0;0;1504
105;20200213225543;-19.919863;-43.996870;20804;0;737;0;2;19968
105;20200213225548;-19.919365;-43.888315;20326;0;614;354;0;2272
105;20200213225544;-19.871039;-44.010667;40270;0;326;0;0;7811
105;20200213225547;-19.919643;-43.995889;40585;0;2374;0;0;5455
105;20200213225548;-19.830469;-44.013912;10775;0;5996;0;0;8563
105;20200213225543;-19.885648;-43.978988;11061;0;59;0;0;10755
105;20200213225545;-19.894277;-43.958933;10475;0;334;0;3;12399
105;20200213225545;-19.960802;-43.996170;30384;0;5630;0;1;20248
105;20200213225547;-19.868376;-44.014430;30516;0;357;0
105;20200213225546;-19.863222;-43.921320;20698;0;588;0;0;3000
105;20200213225545;-19.918742;-43.888609;20854;0;614;0;0;2296
105;20200213225547;-20.020574;-44.028824;30470;0;915;0;0;6208
105;20200213225546;-19.884899;-43.980237;40572;0;7140;0
105;20200213225531;-19.979129;-44.003510;40627;0;908;0;0;0
105;20200213225547;-19.830420;-44.014099;11023;0;292;0;0;1511
105;20200213225522;-19.841925;-43.967657;10016;0;6808;0;1;18349
105;20200213225546;-20.020309;-44.028797;30149;0;938;0;0;7308
105;20200213225307;-19.874559;-43.909560;20384;0;1627;0;0;5844
105;20200213225544;-19.945487;-44.009825;40801;0;962;0;1;40204
105;20200213225549;-19.863690;-43.893666;40347;0;3405;0;0;8678
105;20200213225547;-19.841896;-43.967501;10900;16;6801;273
105;20200213225318;-19.874165;-43.909565;20233;0;763;0;0;7296
105;20200213225549;-19.797488;-44.011842;10592;0;5602;0;0;4926
105;20200213225550;-19.830365;-44.013182;10895;0;296;0;0;22
105;20200213225322;-19.905512;-44.017443;40524;0;5675;0;0;14413
105;20200213225545;-20.020568;-44.029218;30231;0;938;0;0;7182
105;20200213225539;-19.874661;-43.909435;10637;0;4614;0;0;3199
105;20200213225546;-19.886436;-43.979932;40394;0;3409;0
105;20200213225548;-19.902245;-43.964059;11090;0;710;0;0;4336
105;20200213225549;-19.796985;-44.011220;10019;0;5577;0;0;5622
105;20200213225547;-19.797424;-44.011910;30683;0;5602;0;0;3417
105;20200213225541;-19.885912;-43.980279;40827;0;3409;0
105;20200213225549;-19.945007;-43.988767;31040;0;1421;0;0;9195
105;20200213225548;-19.963547;-43.963824;30370;0;565;0;0;17510
105;20200213225320;-19.901922;-43.964085;10532;0;710;0
105;20200213225550;-19.919662;-43.995804;40718;0;737;0;2;19790
105;20200213225547;-19.994314;-44.023330;30459;26;207;44;1;107
105;20200213225521;-19.783621;-43.978439;20249;21;527;177;1;10151
105;20200213225549;-19.964164;-43.963972;40647;0;962;0;0;9812
105;20200213225320;-19.869733;-44.014540;40405;0;340;0;0;9985
105;20200213225549;-19.920037;-43.996793;60005;0;4819;0;0;11054
105;20200213225546;-20.020647;-44.029314;10551;0;266;0;0;4515
105;20200213225550;-19.919365;-44.004608;30529;0;1077;0;0;8214
105;20200213225549;-19.873787;-43.909241;20487;0;5284;0;0;5937
105;20200213225549;-20.003388;-44.025406;30531;0;922;359;0;4835
105;20200213225549;-19.871023;-44.010447;40458;0;872;0;0;10084
105;20200213225325;-19.874891;-43.909685;20420;0;641;0;0;2742
105;20200213225549;-19.874490;-43.909925;10629;0;639;0;0;2435
105;20200213225549;-19.992573;-44.040102;30922;4;207;238;0;2894
105;20200213225323;-19.797302;-44.012112;30684;0;5572;0;0;2930
105;20200213225551;-19.992467;-44.039934;30935;0;908;0;0;5956
105;20200213225319;-19.876564;-43.907032;10400;0;585;0;0;6194
105;20200213225540;-19.956076;-43.999107;30669;3;66;53;1;0
105;20200213225552;-19.830612;-44.013697;11020;0;5567;0;0;1481
105;20200213225322;-19.796884;-44.011764;20188;0;5580;0;0;6020
105;20200213225321;-19.862869;-43.921089;20812;0;372;0;0;1187
105;20200213225546;-19.863647;-43.920882;20828;0;372;0;0;1162
105;20200213225550;-19.810067;-43.970298;10369;0;490;0;1;33576
105;20200213225551;-19.877510;-43.948751;40689;0;700;0;1;15788
105;20200213225323;-19.822171;-43.948349;20678;0;558;0;1;14561
105;20200213225323;-19.841905;-43.967862;10901;0;6800;0;1;20323
105;20200213225311;-19.963612;-43.972051;30487;0;643;0;1;21185
105;20200213225545;-19.870787;-44.010459;40839;0;309;0;0;992
105;20200213225553;-19.806534;-43.980179;11125;0;1905;0
105;20200213225551;-19.875216;-43.909428;10015;0;5541;0;0;5649
105;20200213225323;-19.919464;-43.997191;30896;0;677;11;0;2745
105;20200213225552;-19.801040;-43.978515;10419;0;3896;0;0;0
105;20200213225552;-19.919791;-43.996854;40763;0;5317;0
105;20200213225326;-19.797431;-44.012511;40512;0;502;0;0;5343
105;20200213225320;-19.868584;-44.014481;40613;0;821;0;0;13347
105;20200213225320;-19.837986;-43.936375;11011;0;5619;0;0;1859
105;20200213225322;-19.953580;-43.969874;30503;0;97;0;0;2392
105;20200213225550;-19.830013;-44.013243;11040;0;1058;0;0;7051
105;20200213225323;-19.800828;-43.978001;10956;0;3896;0
105;20200213225320;-19.874222;-43.909329;10069;1;5856;349;0;6130
105;20200213225552;-19.945093;-44.016383;40287;0;315;0;1;4582
105;20200213225321;-19.800776;-43.978704;10694;0;552;32
105;20200213225323;-19.953024;-43.970069;30491;1;90;273
105;20200213225323;-19.876477;-43.906180;40326;0;746;0;0;7423
105;20200213225322;-19.796892;-44.011780;10466;0;5574;0;0;3484
105;20200213225318;-19.962848;-43.987402;30575;0;1088;0;0;13633
105;20200213225543;-19.863410;-43.935270;30603;0;4661;139;0;7018
105;20200213225324;-19.863929;-43.894363;30259;0;416;0;0;10951
105;20200213225554;-19.896759;-43.894529;10501;0;691;0
105;20200213225323;-19.868417;-44.014430;40777;0;357;0;0;800
105;20200213225553;-19.906244;-44.017140;40315;0;364;0;0;1162
105;20200213225325;-19.917616;-43.995285;40210;0;331;0;0;4274
105;20200213225325;-19.919636;-43.995557;40715;0;739;0;0;8
105;20200213225322;-20.020086;-44.028998;40222;0;3997;0;0;6807
105;20200213225327;-19.838518;-43.936146;10161;0;5619;0
105;20200213225324;-19.864433;-43.893329;20788;0;622;197;0;5714
105;20200213225324;-19.875143;-43.908424;10068;0;565;0
105;20200213225322;-20.003333;-44.025636;30185;0;238;218;0;2078
105;20200213225324;-19.863848;-43.920945;20908;0;721;0;0;8055
105;20200213225320;-19.885391;-43.980706;40698;1;870;62
105;20200213225550;-19.864338;-43.893638;30280;0;3405;26;0;1
105;20200213225322;-19.905154;-43.989592;11035;0;606;0;1;32042
105;20200213225528;-19.886010;-43.970087;40434;42;6798;315;1;8738
105;20200213225328;-19.963611;-43.963986;30379;0;649;0;0;5478
105;20200213225548;-19.870490;-44.009864;40144;0;326;174;0;7680
105;20200213225324;-19.906266;-44.017175;40024;0;364;0;0;1143
105;20200213225320;-19.961815;-43.989715;30609;0;5284;0;0;19609
105;20200213225323;-19.876612;-43.906506;10649;0;686;0;0;7493
105;20200213225325;-19.838228;-43.935967;10612;2;3745;19
105;20200213225325;-19.838083;-43.936530;10166;0;585;0
105;20200213225551;-19.994579;-44.024284;30455;3;225;230;1;0
105;20200213225324;-19.945283;-43.988867;31041;0;971;0;0;7772
105;20200213225327;-19.796889;-44.011293;11150;0;5574;0;1;0
105;20200213225323;-19.796815;-44.013174;40443;0;5784;0
105;20200213225328;-19.884906;-43.980277;40696;0;870;0
105;20200213225326;-19.885775;-43.979026;11064;0;59;0;0;10688
105;20200213225326;-19.885744;-43.980278;40435;5;307;107
105;20200213225327;-19.869286;-44.014678;40531;0;5559;0;0;9881
105;20200213225327;-19.885704;-43.979281;11070;0;348;0;0;5130
105;20200213225330;-19.801048;-43.978393;10684;0;5605;0
105;20200213225329;-19.830561;-44.013872;10725;0;292;0;0;1866
105;20200213225325;-19.905328;-44.017528;40550;0;6578;0;0;14276
105;20200213225327;-19.875318;-43.908484;20531;0;7140;0
105;20200213225327;-19.830489;-44.013898;10772;0;5620;0;0;8092
105;20200213225326;-19.869670;-44.014663;10576;0;5716;0;0;4063
105;20200213225546;-19.863800;-43.927558;10622;4;1627;220;1;0
105;20200213225332;-19.874744;-43.909612;10018;0;1625;0;0;0
105;20200213225332;-19.874980;-43.909615;20187;0;639;0;0;3212
105;20200213225330;-20.020652;-44.028937;30807;0;2994;0;0;6575
105;20200213225332;-19.963839;-43.963844;40430;0;962;0;0;9885
105;20200213225332;-19.902023;-43.964094;11115;0;712;0
105;20200213225328;-19.885124;-43.980239;40702;0;7119;0
105;20200213225329;-19.894066;-43.958331;10953;0;4736;0;0;1147
105;20200213225327;-19.884772;-43.980294;40431;0;389;0
105;20200213225329;-19.992650;-44.040630;30946;0;206;0;0;2896
105;20200213225328;-19.829960;-44.012671;10173;1;6618;153;0;7118
105;20200213225332;-19.807133;-43.979743;11119;0;5577;0;0;1678
105;20200213225328;-19.869747;-44.014525;10580;0;5716;0;0;5313
105;20200213225329;-19.920015;-43.995555;40835;0;100;0;0;5292
105;20200213225332;-19.894010;-43.958316;10987;0;749;0;0;5192
105;20200213225330;-20.020951;-44.028822;30172;0;4015;110;0;6391
105;20200213225330;-19.920040;-43.995542;40720;0;737;0;0;18449
105;20200213225322;-19.962108;-43.989455;30958;0;238;0;0;5833
105;20200213225521;-19.931803;-43.993649;30387;20;971;287;1;8229
105;20200213225331;-19.919729;-43.996806;31016;0;684;0;0;1031
105;20200213225331;-19.870813;-44.010564;40798;0;309;0;0;1024
105;20200213225332;-19.874253;-43.909150;20760;0;4614;0;0;822
105;20200213225329;-20.003347;-44.025383;30533;0;3995;0;1;31179
105;20200213225325;-19.838069;-43.936406;10937;0;597;0;0;7290
105;20200213225331;-19.870485;-44.010026;40503;0;6579;0;0;0
105;20200213225331;-19.963844;-43.964203;30619;0;5713;247;0;10678
105;20200213225332;-19.796831;-44.013351;10809;0;502;0;0;5400
105;20200213225324;-19.885629;-43.980313;40672;0;345;0
105;20200213225331;-19.864294;-43.894068;30260;0;648;0;0;10250
105;20200213225333;-19.919655;-43.997446;30909;0;100;0;0;6218
105;20200213225327;-19.869608;-44.014527;11086;0;5716;0;0;5045
105;20200213225332;-19.870447;-44.009981;40508;0;6578;0;0;8103
105;20200213225328;-20.020583;-44.028854;30072;0;929;0;0;7833
105;20200213225328;-19.796146;-44.011419;10763;0;6144;0;0;5248
105;20200213225332;-20.002958;-44.025437;30890;0;922;0;0;4804
105;20200213225330;-19.863817;-43.894114;30270;0;3405;0;0;10615
105;20200213225332;-19.917795;-43.995390;40203;0;93;0
105;20200213225330;-19.945331;-43.988737;30664;0;107;0;0;2494
105;20200213225328;-19.945453;-43.988857;30792;0;107;0;0;2670
105;20200213225329;-19.919659;-43.997423;40588;0;1041;0;0;2667
105;20200213225333;-19.883804;-43.931776;20824;0;580;0
105;20200213225326;-19.796693;-44.013540;40452;0;5602;0;0;4991
105;20200213225526;-19.872116;-43.987049;40480;38;307;199;2;22373
105;20200213225323;-19.876435;-43.906624;40759;6;590;67;0;3953
105;20200213225334;-20.002932;-44.025723;30953;0;238;0;0;2055
105;20200213225330;-19.864200;-43.894223;20553;0;5477;0;0;5575
105;20200213225332;-19.988217;-44.034294;30692;0;243;0;0;5284
105;20200213225330;-19.917804;-43.995407;40209;0;93;0
105;20200213225525;-19.913657;-43.978334;10316;50;59;96;2;7760
105;20200213225322;-19.870650;-44.010360;40732;0;7121;0;0;0
105;20200213225334;-19.877704;-44.006578;40432;0;307;0;2;26452
105;20200213225332;-19.796620;-44.013520;10597;0;768;0;0;6419
105;20200213225335;-19.886071;-43.980296;40690;0;380;0
105;20200213225327;-19.870847;-44.010541;40793;0;7121;0;0;444
105;20200213225332;-19.920915;-43.881035;20848;0;7179;0;0;0
105;20200213225552;-19.939800;-43.912876;30282;0;107;0;2;0
105;20200213225331;-19.905926;-44.017239;40644;3;402;222;0;9206
105;20200213225331;-19.797349;-44.011953;30539;0;5977;181;0;3400
105;20200213225334;-19.905321;-44.017481;40551;0;6578;0;0;14149
105;20200213225333;-19.992270;-44.040260;30766;0;206;0;0;0
105;20200213225335;-19.920040;-43.996843;40713;0;1582;0;1;33641
105;20200213225338;-19.875112;-43.908430;20728;0;651;0;0;10360
105;20200213225336;-19.890097;-43.969189;30968;0;351;0;2;19371
105;20200213225532;-19.842672;-43.967626;10626;0;6898;0;0;0
105;20200213225329;-19.873825;-43.909385;20739;0;639;0;0;15461
105;20200213225337;-19.864496;-43.894308;20781;0;407;0;0;1280
105;20200213225330;-19.963867;-43.963989;30584;1;952;192;0;1796
105;20200213225319;-19.800563;-43.978395;10868;0;7040;0;0;4361
105;20200213225335;-19.821822;-43.948770;10854;0;6844;0;1;11869
105;20200213225338;-19.796270;-44.011389;20458;0;5580;0;0;6328
105;20200213225336;-19.863828;-43.920998;20681;0;721;0;0;8393
105;20200213225331;-19.822102;-43.946430;10746;0;3740;0;1;0
